@relation 'Free-Converter.com-sensor_test_fe_double_20_sec_shuffle_v2-84495343-weka.filters.unsupervised.attribute.Remove-R2,4-8,13,15-16,18,20-21,23-29,31-35,37,39-40,42-44,46-47,50-51,54,58-64,66-67,69-72,74-93,96,100,103,105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-HaMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-MinInc numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-MinInc numeric
@attribute AZ-Ranj numeric
@attribute AZ-GeoMean numeric
@attribute AZ-HaMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-Skewness numeric
@attribute AZ-InqRan numeric
@attribute GX-AritMean numeric
@attribute GX-HaMean numeric
@attribute GX-CoVar numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxRed numeric
@attribute GZ-MinInc numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-SqMean numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Araba,Yurume,Tramvay,Met-Mar,Hafif_Rayli,Oto-Mbus}

@data
0.000016,0.000012,0.000465,0.005735,-0.022752,0.02157,0.021574,12.085588,0.013318,0.000001,0.006492,15.797625,0.01048,0.000111,0.319863,0.004723,0.004567,0.016816,0.000283,28.890516,-2.043092,0.011393,-0.000108,-0.000103,-409.73049,1.034615,0.058475,0.159127,0.000013,0.204488,0.164135,0.320986,0.000547,-0.011501,0.023396,Tramvay
0.000186,0.000072,0.003742,0.020446,-0.050435,0.061175,0.061179,20.801937,0.048148,0.000036,0.007041,24.970993,0.045096,0.000139,1.210547,0.029613,0.160775,0.083861,0.007033,10.692591,-0.365557,0.068589,-0.000144,0.052111,-320.210222,-0.522511,0.115757,0.923329,0.000074,0.936288,0.411776,1.349641,0.004846,-0.000348,0.06956,Oto-Mbus
0.000018,0.000036,0.000546,0.006308,1.006457,0.023363,0.02335,11.368277,0.014376,0.000001,0.002249,18.61159,0.011013,0.000012,0.493661,0.004781,0.006341,0.017841,0.000318,89.217275,-4.121519,0.011343,0.001443,0.012482,31.25213,1.338901,0.060175,0.218275,0,0.191458,0.187963,0.362478,0.000541,-0.009149,0.023264,Tramvay
0.000022,0.00009,0.000783,0.012225,-0.366104,0.027989,0.027988,9.686636,0.029448,0.000088,-0.025506,6.429815,0.050828,0.000069,0.315145,0.010529,0.002736,0.024465,0.000599,6.947259,-0.235072,0.02594,-0.001023,-0.01211,-42.780877,0.365786,0.123202,0.204938,0.000084,0.292284,0.165632,0.312836,0.000994,-0.081716,0.031492,Oto-Mbus
0.000167,0.000192,0.140807,0.175494,0.164062,0.375242,0.350229,3.858777,0.418489,0.000081,0.067523,3.245232,0.663784,0.000688,3.45371,0.299937,-1.879764,0.554693,0.307684,3.176079,-0.001412,0.735282,0.022708,0.570342,83.948148,0.84856,1.570165,3.19867,0.000095,3.46761,1.67084,4.3147,0.329762,0.060791,0.572026,Yurume
0.000069,0.000209,0.004058,0.021268,0.02212,0.063703,0.063714,28.181063,0.050024,0.000094,0.015728,21.30335,0.043764,0.000056,1.392638,0.03013,-0.047358,0.082933,0.006878,12.189463,-0.056642,0.067777,0.000386,0.076758,127.249408,1.295855,0.112912,0.555612,0.000119,0.535348,0.53227,1.037347,0.004657,-0.054205,0.068045,Oto-Mbus
0.000268,0.000491,0.11232,0.170021,0.109418,0.335141,0.333464,3.68035,0.416316,0.001387,0.063243,3.133698,0.713467,0.001813,3.99854,0.324703,-0.447244,0.587879,0.345602,3.227673,-0.201856,0.843736,0.033938,3.827998,55.845787,0.845871,1.544963,3.42241,0.001104,3.439536,1.58125,4.36603,0.367441,0.262056,0.60383,Yurume
0.000015,0.000017,0.000176,0.004715,-0.011833,0.013285,0.013094,36.064847,0.01066,0,-0.048739,7.560603,0.012476,0.000012,0.153988,0.003841,-0.020814,0.009965,0.000099,16.05224,0.895521,0.009095,0.000139,-0.01531,207.742609,-0.248597,0.037643,0.344128,0.000001,0.351922,0.352865,0.46341,0.000206,-0.004764,0.014354,Met-Mar
0.000063,0.000001,0.004396,0.020733,-0.000709,0.0663,0.066284,18.360171,0.048288,0.000005,0.009612,16.921225,0.044047,0.000024,1.800771,0.030623,-0.02667,0.091942,0.008453,19.7829,0.624875,0.069036,-0.000453,0.040783,-112.002833,-0.792474,0.116184,0.662439,0.000163,0.720062,0.619992,1.28183,0.005199,-0.066653,0.072068,Oto-Mbus
0.000595,0.001568,0.147048,0.176177,-0.129428,0.383469,0.358204,3.986837,0.429725,0.001353,-0.63184,3.613003,0.667928,0.00095,3.86941,0.292935,0.536934,0.537241,0.288628,3.289942,-0.140573,0.737931,-0.018597,-27.061127,-100.341517,0.838591,1.607633,3.50204,0.001238,3.50859,1.54456,4.03605,0.361264,0.127031,0.598598,Yurume
0.000016,0.000033,0.000269,0.006892,0.000216,0.016386,0.016341,4.497296,0.017082,0.000038,0.060094,10.21273,0.032517,0.000035,0.188339,0.006245,0.06612,0.015721,0.000247,6.759193,-0.138297,0.015341,-0.000123,0.058086,-244.715041,0.10629,0.042016,0.090572,0.000016,0.100726,0.07209,0.168,0.00026,-0.008684,0.016118,Hafif_Rayli
0.000117,0.001031,0.116655,0.173566,-0.07182,0.341548,0.340762,3.660834,0.419521,0.0012,0.134574,3.083592,0.729799,0.000325,3.81809,0.333061,-1.089635,0.583732,0.340743,3.266052,-0.268603,0.823716,0.008743,14.609685,210.093175,0.822345,1.511345,3.460964,0.0004,2.987275,1.63146,4.18467,0.364741,-0.657866,0.599097,Yurume
0.000029,0.000001,0.003644,0.020189,-0.00066,0.060362,0.060374,14.894026,0.047046,0.000005,0.010977,17.611937,0.043864,0.000156,1.061553,0.029718,-0.025189,0.084222,0.007093,9.392234,0.110815,0.06831,-0.000257,0.020098,-182.553279,-0.022723,0.11042,0.455619,0.000174,0.5002,0.420577,0.919502,0.003808,-0.007035,0.061695,Oto-Mbus
0.000054,0.000093,0.001344,0.014373,0.204779,0.036659,0.036656,10.56191,0.03251,0.000035,0.00392,8.363095,0.030814,0.000005,0.790894,0.018398,0.03301,0.053435,0.002855,13.597481,0.825584,0.042712,-0.004044,-0.39988,-10.87589,-1.897029,0.048715,0.51045,0.000216,0.506756,0.306257,0.661026,0.007472,0.082124,0.086062,Oto-Mbus
0.000005,0.000015,0.002683,0.018846,0.012159,0.051799,0.051704,17.108639,0.043126,0.000142,-0.060891,47.120711,0.048087,0.000129,0.671831,0.023487,-0.101119,0.057605,0.003318,7.1624,-0.338629,0.057129,0.000198,0.040657,305.425919,0.037259,0.093789,0.880946,0.000086,0.924622,0.855905,1.271586,0.009286,0.020003,0.095981,Araba
0.000008,0.000013,0.000204,0.005842,0.032664,0.014295,0.014237,27.876265,0.014316,0.000101,0.016867,4.647889,0.025515,0.000025,0.177672,0.004927,0.000911,0.011567,0.000134,13.210543,0.76309,0.012662,0.000506,-0.006151,48.875011,-0.360313,0.040788,0.444163,0.00002,0.426408,0.159215,0.586135,0.000224,-0.007229,0.014967,Met-Mar
0.000008,0.000091,0.001273,0.013781,0.014905,0.035673,0.035656,13.773699,0.032006,0.000073,-0.042776,11.922455,0.031764,0.000036,0.680671,0.017507,0.077474,0.050303,0.00253,10.323375,0.216535,0.040409,-0.005327,0.034583,-8.190917,-4.194851,0.04764,0.551798,0.000088,0.508056,0.334212,0.713791,0.007666,0.000613,0.087105,Oto-Mbus
0.000035,0.000052,0.002748,0.018146,-0.01246,0.052421,0.052415,9.140325,0.04253,0.000054,0.00553,16.816374,0.051822,0.000002,0.82305,0.023899,-0.197038,0.060398,0.003648,8.197633,0.189849,0.057715,-0.000296,0.14641,-200.255485,0.123544,0.101776,0.954624,0.000179,0.934296,0.788384,1.471502,0.010268,-0.011738,0.100882,Araba
0.000005,0.000078,0.000934,0.011303,0.01672,0.030555,0.030551,7.309187,0.027116,0.000093,-0.046968,13.359003,0.027657,0.000039,0.326268,0.011642,0.006826,0.031311,0.00098,7.722709,-0.661323,0.027485,-0.002287,0.066938,-23.156783,-0.088562,0.083374,0.193413,0.000023,0.186096,0.15287,0.335742,0.001145,0.017532,0.033853,Oto-Mbus
0.000013,0.000217,0.00308,0.018547,-0.020209,0.055499,0.055399,28.277851,0.043577,0.00001,0.016909,9.250679,0.047911,0.000039,0.988671,0.024003,0.018742,0.062105,0.003857,13.313295,-0.525834,0.056252,-0.002774,0.006628,-20.927844,-0.0475,0.090688,0.793942,0.000156,0.984743,0.817052,1.28806,0.009752,-0.027397,0.098384,Araba
0.000003,0.000011,0.000485,0.005945,0.001037,0.022024,0.022023,9.536216,0.013967,0.000012,-0.087442,19.924839,0.011053,0.000002,0.200204,0.004684,0.000124,0.014862,0.000221,9.872044,-0.142538,0.011444,0.000691,0.006628,62.221592,0.285045,0.060874,0.188673,0.00001,0.178568,0.129179,0.275015,0.0005,-0.016256,0.022359,Tramvay
0.000063,0.000027,0.000791,0.015388,-0.051525,0.028116,0.028076,3.257446,0.037378,0.000024,-0.003634,3.804783,0.039037,0.000023,0.512935,0.024787,-0.274345,0.051075,0.002609,4.571296,-0.087852,0.066813,0.002952,-0.035369,10.434811,-0.121086,0.081502,0.053751,0.000001,0.046603,0.072551,0.200089,0.000547,0.008525,0.02339,Araba
0.000192,0.000056,0.003651,0.024886,0.020078,0.060426,0.060324,9.893042,0.059144,0.000117,0.025494,5.505158,0.075474,0.000006,1.152581,0.026001,0.048809,0.064212,0.004123,13.750127,-0.167868,0.062779,-0.00062,-0.038393,-219.346834,-0.654479,0.107467,1.527554,0.00014,1.468382,1.4515,2.81942,0.01256,0.019615,0.112024,Araba
0.000015,0.000018,0.000288,0.005819,0.020447,0.016973,0.016977,10.889007,0.013479,0.000004,0.00137,8.267135,0.013273,0.000011,0.365652,0.0062,0.001186,0.020443,0.000418,14.793016,0.068352,0.014509,0.000384,-0.006979,28.44614,-0.039536,0.022399,0.197733,0.000035,0.198981,0.16695,0.365117,0.000472,-0.109912,0.021665,Tramvay
0.000015,0.000057,0.000187,0.006018,0.005536,0.013682,0.013646,13.659545,0.014297,0.000016,-0.009681,3.758782,0.02598,0.000002,0.297052,0.004857,0.004619,0.012393,0.000154,48.706033,-2.298574,0.012052,-0.001044,-0.014752,-23.063899,-0.294782,0.043588,0.104757,0.000036,0.112499,0.116002,0.226614,0.000131,0.002095,0.011448,Met-Mar
0.000518,0.000179,0.118549,0.174141,-0.466991,0.344309,0.342657,3.582742,0.425601,0.000816,-0.153473,3.35922,0.69671,0.000858,3.84484,0.318372,-0.267866,0.571118,0.326176,3.030154,-0.100701,0.815429,0.029461,2.034769,63.582212,0.831253,1.539126,3.36847,0.00051,3.175851,1.67401,4.65612,0.384337,-0.070053,0.617048,Yurume
0.000002,0.000001,0.000105,0.003707,0.004341,0.010261,0.010184,37.923367,0.008704,0.000001,-0.00223,5.38441,0.007896,0.000001,0.154127,0.004796,-0.013602,0.01221,0.000149,8.732376,0.001794,0.010728,0.000902,-0.115013,10.129869,0.255684,0.014856,0.095326,0.000002,0.109793,0.042329,0.131278,0.000201,0.017139,0.012138,Met-Mar
0.000001,0.000014,0.000155,0.003326,-0.00379,0.012431,0.012432,79.3556,0.007635,0.00001,0.001192,9.898391,0.004921,0.000004,0.246422,0.004593,-0.000794,0.011818,0.00014,38.974712,-2.205762,0.009461,-0.000721,0.007265,-14.113825,2.005048,0.010143,0.765273,0.000003,0.763503,0.770241,1.235622,0.000917,0.00724,0.030275,Met-Mar
0.000062,0.000055,0.000869,0.012217,0.010334,0.029478,0.029444,7.802343,0.029778,0.000074,0.009096,15.306336,0.051492,0.000017,0.384328,0.010717,-0.013372,0.025054,0.000628,9.450223,-0.398051,0.025971,-0.000821,0.026684,-54.87959,-0.005868,0.123444,0.207068,0.000097,0.227651,0.172633,0.348478,0.001052,-0.028873,0.03243,Oto-Mbus
0.000018,0.000001,0.000168,0.003149,0.000834,0.012949,0.012952,79.302672,0.007356,0.000002,-0.00074,77.662901,0.004745,0.000005,0.157877,0.004503,-0.003047,0.010795,0.000117,8.696377,0.324263,0.00948,-0.000124,-0.000471,-97.154617,-0.215298,0.010797,0.408712,0.000001,0.383814,0.387548,0.579473,0.000621,0.010278,0.024911,Met-Mar
0.000012,0.000005,0.000164,0.004601,0.008573,0.01279,0.012781,6.860302,0.010868,0.00001,-0.009888,6.689215,0.015162,0.000061,0.215035,0.007641,0.006658,0.019554,0.000382,6.098436,0.069176,0.018017,0.000913,0.105049,17.290848,2.010341,0.02136,0.116081,0.000018,0.112235,0.116686,0.213277,0.000355,0.006176,0.018774,Hafif_Rayli
0.000055,0.000031,0.000179,0.004473,0.000158,0.013374,0.013248,35.67751,0.010044,0.000015,-0.001108,8.029466,0.012335,0.000014,0.156192,0.003776,0.015746,0.009641,0.000093,11.625433,0.148863,0.00884,-0.000596,-0.008792,-49.067194,0.412565,0.037175,0.409004,0.000029,0.406343,0.180099,0.588857,0.000218,-0.005219,0.014766,Met-Mar
0.000015,0.000002,0.00015,0.004269,-0.001677,0.012248,0.012155,19.584012,0.009906,0.000001,0.03335,9.272603,0.012229,0.000001,0.177333,0.003752,-0.006194,0.010005,0.0001,12.425806,-0.021292,0.008984,0.000266,-0.005082,118.193066,0.167141,0.033473,0.220006,0.000006,0.2315,0.225967,0.362872,0.000151,0.01032,0.012295,Met-Mar
0.000007,0.000001,0.000107,0.003861,0.042133,0.010368,0.010366,22.999052,0.00902,0.000001,-0.001632,7.403082,0.00847,0,0.209275,0.006124,0.001597,0.015761,0.000248,9.825812,0.216401,0.013338,-0.000101,-0.005048,-111.740372,0.530144,0.022119,0.113703,0,0.100852,0.053558,0.139999,0.000234,-0.000985,0.014272,Met-Mar
0.000015,0.000015,0.000281,0.005762,-0.024125,0.016761,0.016763,9.420926,0.013489,0.000033,-0.057923,9.807452,0.013273,0.000002,0.292261,0.00606,0.012039,0.020389,0.000416,11.467382,-0.08944,0.014096,0.001153,-0.000867,10.470314,-0.36902,0.023205,0.286488,0.000014,0.198006,0.221923,0.40566,0.000659,0.00073,0.025411,Tramvay
0.000097,0.000015,0.002464,0.018442,0.006359,0.049636,0.049619,13.792643,0.043783,0.000142,-0.31052,35.582776,0.048281,0.000051,0.671831,0.023577,-0.156554,0.058283,0.003397,7.842148,-0.526248,0.058775,-0.003025,0.024458,-18.969688,0.025169,0.093041,0.844553,0.000086,0.811196,0.784487,1.250834,0.009087,0.240351,0.094944,Araba
0.000056,0.000025,0.000875,0.012588,-0.000754,0.029581,0.029586,7.383316,0.030856,0.000151,-0.16309,8.908006,0.055093,0.000039,0.260196,0.010548,0.009028,0.024848,0.000617,5.71107,-0.115691,0.025414,-0.000265,0.026908,-171.408421,0.227848,0.117945,0.247368,0.000012,0.27411,0.240084,0.406782,0.001067,0.091925,0.032669,Oto-Mbus
0.000031,0.000006,0.000149,0.004603,0.008608,0.012212,0.012093,17.755041,0.010043,0.000084,-0.135254,6.355633,0.012477,0.000041,0.169715,0.003936,0.000787,0.010048,0.000101,18.072546,0.987461,0.009775,-0.000452,-0.016219,-66.233044,0.309985,0.037225,0.35728,0.000011,0.370433,0.363378,0.424187,0.000208,-0.000553,0.014416,Met-Mar
0.000046,0.000033,0.000948,0.011625,-0.00331,0.030783,0.030761,6.584302,0.029241,0.000115,0.071461,8.53216,0.029675,0.000027,0.32159,0.011922,-0.019684,0.031868,0.001016,7.026065,-0.784065,0.028668,-0.002532,0.042216,-21.624766,0.158681,0.084002,0.202907,0.000122,0.180645,0.168706,0.326621,0.001162,0.00559,0.034091,Oto-Mbus
0.000019,0.00007,0.003977,0.020888,0.01201,0.063064,0.063079,14.362013,0.049768,0.000036,0.001176,15.540886,0.041548,0.000098,1.421661,0.03062,-0.1012,0.088517,0.007835,12.928824,-0.064526,0.074443,0.001386,-0.033333,37.14485,0.469877,0.120003,0.60541,0.000132,0.682432,0.572943,1.037558,0.004225,0.326315,0.064686,Oto-Mbus
0.000017,0,0.000185,0.004471,0.008204,0.013591,0.013455,30.153645,0.009952,0.000058,0.003618,6.222111,0.012591,0.000037,0.122747,0.003893,-0.003778,0.009653,0.000093,8.733446,-0.428783,0.009171,0.000079,0.142843,373.546164,-0.332681,0.035814,0.207843,0.000005,0.207454,0.209311,0.4153,0.000203,-0.14593,0.014217,Met-Mar
0.000011,0.000002,0.000174,0.004582,-0.036103,0.013203,0.01318,7.829385,0.0108,0.000013,-0.000083,5.912078,0.014585,0.000052,0.182796,0.007577,-0.062229,0.020063,0.000403,5.446483,0.048193,0.017458,0.000601,-0.015265,26.553206,0.330205,0.021383,0.116099,0.000004,0.116178,0.104746,0.222438,0.000362,-0.003492,0.018967,Hafif_Rayli
0.000932,0.000216,0.139599,0.169945,0.562655,0.373629,0.351587,4.068599,0.416864,0.000202,0.140954,3.262912,0.671267,0.002049,4.37177,0.294191,0.792695,0.552222,0.304949,3.331087,-0.157016,0.755319,0.043015,2.987858,44.967012,0.839372,1.548664,3.046718,0.000498,3.40109,1.60894,4.08103,0.358227,0.71881,0.59471,Yurume
0.000098,0.000042,0.000283,0.006894,0.004803,0.016817,0.016796,5.16237,0.016535,0.000016,0.074987,7.42306,0.032058,0.000002,0.181162,0.005933,0.004055,0.014699,0.000216,6.526185,-0.115184,0.014392,0.000948,-0.002744,31.291241,0.167589,0.044654,0.100824,0.000015,0.10702,0.085424,0.157272,0.000252,-0.062313,0.015875,Hafif_Rayli
0.000001,0.000002,0.000194,0.005815,0.002309,0.013941,0.013857,19.187468,0.014688,0.000006,0.007718,8.108449,0.024563,0.000027,0.244842,0.005264,0.003901,0.012008,0.000144,16.958557,0.202199,0.01287,-0.000144,0.041376,-158.318001,-0.53724,0.041962,0.194556,0.000022,0.198751,0.113691,0.314591,0.000155,0.006047,0.012455,Met-Mar
0.00007,0.00007,0.002958,0.02044,0.007668,0.054385,0.054398,12.806397,0.049336,0.000032,0.001796,12.211705,0.04488,0.000192,0.944148,0.029931,0.015943,0.07861,0.00618,8.446631,0.12856,0.070548,-0.000079,-0.006901,-552.742199,-1.480574,0.116227,0.63092,0.000027,0.580659,0.575766,1.164914,0.004121,0.041372,0.06418,Oto-Mbus
0.000049,0.000167,0.002441,0.017405,-0.042435,0.04941,0.049412,9.709026,0.041999,0.000098,0.041252,39.064381,0.046734,0.000044,0.742236,0.022617,-0.019093,0.059859,0.003583,8.914527,0.141595,0.052857,-0.002022,0.00886,-26.708892,1.541669,0.091244,0.934763,0.000039,0.89784,0.912091,1.369243,0.010311,0.044049,0.101298,Araba
0.000036,0.000038,0.004387,0.021369,-0.06504,0.066232,0.066195,14.134393,0.052355,0.000136,0.006051,15.228099,0.044765,0.000099,1.01063,0.030725,0.045599,0.083615,0.006991,9.828727,0.688501,0.07264,0.00036,0.245629,128.203957,-1.383225,0.111448,0.677572,0.00001,0.932416,0.653201,1.089815,0.004346,-0.003256,0.065604,Oto-Mbus
0.000411,0.000512,0.123285,0.17702,0.142224,0.35112,0.350905,3.436983,0.433424,0.000362,0.484098,2.954787,0.741658,0.000839,4.02708,0.313572,-0.250219,0.586438,0.343909,3.49123,-0.23721,0.811375,-0.02327,-0.347147,-80.586709,0.85789,1.535449,3.217137,0.000168,4.23371,1.82275,4.82124,0.420004,-0.100852,0.647234,Yurume
0.000042,0.000094,0.000836,0.010962,0.002864,0.028915,0.028884,8.139926,0.027107,0.000029,0.057235,11.51312,0.028011,0.000113,0.405277,0.011636,-0.000219,0.030573,0.000935,9.654341,-0.848094,0.027989,-0.001823,-0.016756,-30.058035,-0.021549,0.08308,0.229081,0.000007,0.209051,0.195246,0.34735,0.001071,0.003962,0.032736,Oto-Mbus
0.000003,0,0.000072,0.003653,0.007682,0.00851,0.008506,6.696957,0.008924,0.000001,0.006434,4.462465,0.008138,0,0.144233,0.004874,0.00376,0.011495,0.000132,8.07041,-0.414378,0.010696,0.000591,-0.189034,15.866847,0.664872,0.01618,0.061071,0,0.070626,0.067427,0.125989,0.000185,-0.036158,0.011309,Met-Mar
0.001246,0.000135,0.139591,0.17351,-0.172462,0.373618,0.349277,4.128673,0.409403,0.00094,-1.275496,3.310903,0.649953,0.001247,3.44605,0.288722,-0.143557,0.548821,0.301205,3.101276,-0.074006,0.772246,0.066121,1.259844,28.947696,0.718914,1.60005,3.4967,0.000004,3.87268,2.03089,4.58424,0.370834,-0.691391,0.607793,Yurume
0.000115,0.000038,0.003253,0.020678,-0.004882,0.057036,0.056981,10.335988,0.047258,0.000046,0.007306,27.309758,0.044184,0.000126,1.285357,0.030162,-0.017629,0.082208,0.006758,13.535841,-0.182603,0.071973,-0.000086,0.012194,-499.627778,0.564631,0.112688,0.647739,0.000011,0.633243,0.653218,1.224684,0.004,-0.016807,0.063054,Oto-Mbus
0.000004,0.000023,0.000119,0.003235,0.00727,0.010915,0.010917,45.087688,0.00725,0.000003,-0.154481,9.479914,0.004866,0.000011,0.152246,0.004547,-0.00093,0.010857,0.000118,7.99025,0.209154,0.010015,-0.0002,-0.002045,-48.524684,2.849152,0.010285,0.687046,0.000003,0.692489,0.692912,0.94639,0.000681,0.008983,0.026104,Met-Mar
0.000097,0.000028,0.00376,0.025032,0.02066,0.061316,0.061297,7.944908,0.060711,0.000117,0.047602,5.429357,0.073463,0.000012,1.036629,0.024627,0.070095,0.062709,0.003932,12.417954,-0.596481,0.060508,-0.004018,0.072216,-37.300038,-3.636574,0.110301,1.527554,0.00014,1.468382,1.4515,2.728,0.012473,0.008498,0.111498,Araba
0.00097,0.001101,0.110021,0.16961,0.059771,0.331694,0.330867,3.414452,0.407504,0.000167,0.782494,3.200457,0.689597,0.002418,4.07601,0.315331,-0.620017,0.590177,0.348308,3.386723,-0.199375,0.784972,0.001659,1.855085,1139.55259,0.779207,1.473261,3.39092,0.001108,3.79459,1.96594,4.47762,0.368083,1.20085,0.605768,Yurume
0.000017,0.000008,0.000758,0.011598,-0.092666,0.027527,0.027533,5.933852,0.029192,0.000116,-0.010463,9.456375,0.051943,0.000021,0.307485,0.011119,0.003774,0.026117,0.000682,7.017108,-0.29634,0.026951,-0.000912,-0.011349,-46.605541,-0.109227,0.121556,0.210474,0.00001,0.223228,0.206645,0.331738,0.001046,-0.041087,0.032331,Oto-Mbus
0.000011,0.000016,0.000279,0.006891,0.039032,0.016695,0.01665,4.935934,0.016849,0.000056,0.033115,5.687968,0.032118,0.000008,0.178105,0.00593,0.010458,0.014791,0.000219,6.949536,0.132249,0.014591,0.000718,-0.020933,40.772711,-0.259839,0.044514,0.11348,0.000014,0.118694,0.083,0.177972,0.000245,-0.027453,0.01567,Hafif_Rayli
0.000024,0.000015,0.000181,0.005615,-0.026455,0.013457,0.0134,14.421683,0.013843,0.00008,0.015095,3.308373,0.025292,0.000016,0.099951,0.005065,0.00283,0.010567,0.000112,4.667519,-0.137547,0.012625,0.000458,-0.034369,45.506125,-0.406247,0.040331,0.237346,0.000017,0.24132,0.222533,0.463132,0.000165,-0.009145,0.012823,Met-Mar
0,0.000018,0.000178,0.003289,-0.009411,0.013355,0.013357,59.469031,0.007407,0.000002,-0.0305,7.891262,0.004737,0.000014,0.138652,0.004466,-0.007329,0.011084,0.000123,8.903156,-0.175892,0.009635,-0.000182,-0.063629,-60.04808,1.480241,0.01035,0.562389,0.000011,0.553167,0.555426,0.751772,0.000574,-0.001886,0.023961,Met-Mar
0.000002,0.000002,0.000138,0.003174,-0.012986,0.011748,0.01175,63.299139,0.007285,0.000001,0.003108,8.034033,0.004712,0.000007,0.138042,0.004712,0.081149,0.011176,0.000125,7.874696,0.332899,0.009852,-0.000338,-0.003828,-28.931987,0.341554,0.010637,0.306181,0.000017,0.309712,0.228745,0.532587,0.000502,0.002563,0.022395,Met-Mar
0.00001,0.000079,0.00124,0.014278,-0.103412,0.035209,0.035194,9.919109,0.033322,0.000016,-0.024423,5.968432,0.032401,0.000106,0.65893,0.018464,0.003353,0.05196,0.0027,8.677121,-0.537967,0.044954,-0.003333,0.028181,-12.601453,0.582688,0.050031,0.521246,0.000023,0.52512,0.320355,0.67363,0.007233,0.007867,0.084798,Oto-Mbus
0.000932,0.00026,0.142232,0.171792,-1.568089,0.377136,0.351873,3.909174,0.424106,0.000684,-5.791349,3.403341,0.675371,0.002049,4.64801,0.287293,0.778916,0.544854,0.296866,3.470509,-0.097731,0.740844,0.015483,1.139383,123.703577,0.762155,1.557159,3.14638,0.001345,3.40109,1.5571,4.22973,0.361737,1.677594,0.599581,Yurume
0.00003,0.000107,0.001331,0.013915,0.017985,0.036486,0.036447,11.195107,0.031404,0.000085,0.007596,8.344982,0.030474,0.000033,0.684751,0.017635,0.020427,0.050213,0.002521,11.018659,0.47042,0.039748,-0.004125,-0.029315,-10.664996,-2.175759,0.047582,0.51045,0.000039,0.501501,0.306257,0.686883,0.007819,0.059441,0.088012,Oto-Mbus
0.000051,0.000058,0.000938,0.011286,0.013126,0.030625,0.030619,6.288478,0.027365,0.000009,-0.044641,12.065788,0.029324,0.000042,0.383895,0.011777,-0.00352,0.03085,0.000952,9.255837,-0.924282,0.02806,-0.002845,-0.210805,-18.673431,-0.068951,0.085916,0.211876,0.000145,0.245966,0.193756,0.404739,0.001202,0.030025,0.034667,Oto-Mbus
0.000025,0.000007,0.000146,0.004391,-0.003229,0.012101,0.011883,18.075788,0.009664,0.000016,0.010762,10.16681,0.012716,0.000056,0.170379,0.003761,0.0026,0.009847,0.000097,20.55479,1.144922,0.008985,0.000794,-0.00393,39.438388,-0.238565,0.035391,0.316605,0.000007,0.323648,0.188413,0.524091,0.000202,-0.01981,0.014225,Met-Mar
0.000011,0.000001,0.000279,0.00678,0.027306,0.016714,0.016703,5.336382,0.016338,0.000025,-0.027964,6.120353,0.03135,0.000001,0.183262,0.005872,0.015375,0.015251,0.000233,7.958794,0.177953,0.014431,0.001337,0.032619,22.328692,0.125271,0.041551,0.10329,0.000035,0.125011,0.084164,0.189518,0.00025,-0.00497,0.015824,Hafif_Rayli
0.000011,0.000073,0.000918,0.011105,0.010903,0.030298,0.030186,6.949231,0.027118,0.000001,-0.040825,10.010915,0.028999,0.000007,0.438043,0.011277,0.006437,0.030955,0.000958,9.446446,-0.814678,0.026886,-0.001034,-0.121276,-51.348533,-0.123433,0.086869,0.197099,0.000021,0.18635,0.162608,0.334938,0.001218,0.005381,0.034889,Oto-Mbus
