@relation 'Free-Converter.com-sensor_test_fe_double_40_sec_shuffle_v2-14995334-weka.filters.unsupervised.attribute.Remove-R2,4-8,11,13,15-16,18,20-29,31-35,37,39-42,46,48-51,54,56,58-69,71-72,74-76,78-86,88-92,96-98,100,103-105,107-108,110-114'

@attribute AX-MinRed numeric
@attribute AX-MinInc numeric
@attribute AX-SqMean numeric
@attribute AX-GeoMean numeric
@attribute AX-QuaMean numeric
@attribute AX-StdDev numeric
@attribute AX-Kurtosis numeric
@attribute AX-InqRan numeric
@attribute AY-HaMean numeric
@attribute AY-Kurtosis numeric
@attribute AY-InqRan numeric
@attribute AZ-Min numeric
@attribute AZ-Max numeric
@attribute AZ-Ranj numeric
@attribute AZ-SqMean numeric
@attribute AZ-StdDev numeric
@attribute AZ-Variance numeric
@attribute AZ-Kurtosis numeric
@attribute AZ-InqRan numeric
@attribute GX-Median numeric
@attribute GX-CoVar numeric
@attribute GY-MinRed numeric
@attribute GY-HaMean numeric
@attribute GY-Kurtosis numeric
@attribute GY-Skewness numeric
@attribute GY-InqRan numeric
@attribute GZ-MaxInc numeric
@attribute GZ-Max numeric
@attribute GZ-Ranj numeric
@attribute GZ-HaMean numeric
@attribute GZ-StdDev numeric
@attribute Mode {Hafif_Rayli,Tramvay,Yurume,Met-Mar,Oto-Mbus,Araba}

@data
0.000167,0.000128,0.143407,0.17702,0.378692,0.353392,3.996431,0.41611,0.139681,3.314838,0.661074,-2.00237,1.71616,3.71853,0.298819,0.54384,0.295762,3.186209,0.730888,-0.265678,324.785349,0.002617,-1.205833,4.119657,0.770145,1.561877,3.46761,1.90945,4.55331,0.17234,0.568452,Yurume
0,0,0.000099,0.002159,0.009961,0.009908,22.089441,0.004185,0.000681,11.216597,0.00388,-0.089661,0.093185,0.182846,0.00014,0.011688,0.000137,11.148659,0.006244,-0.000127,-31.635849,0,0.001023,24.943374,-0.687385,0.009463,0.118669,0.103866,0.196003,-0.003562,0.011101,Met-Mar
0.000011,0.000001,0.000204,0.005678,0.014268,0.01422,30.678963,0.01384,0.070993,5.322795,0.025313,-0.123061,0.13573,0.258791,0.000129,0.011376,0.000129,21.403361,0.012609,-0.000707,-40.976427,0.000029,0.013075,10.312638,-0.099979,0.041616,0.238673,0.155271,0.392675,0.004895,0.012147,Met-Mar
0.00001,0.000014,0.000867,0.012019,0.02945,0.029454,10.48883,0.028938,0.051583,7.271891,0.049774,-0.195275,0.128628,0.323903,0.000668,0.025844,0.000668,7.261158,0.027258,-0.000293,-240.593423,0.000051,0.030687,6.896745,0.021182,0.122074,0.247224,0.197816,0.374082,-0.019524,0.032208,Oto-Mbus
0.000001,0,0.000156,0.005124,0.012495,0.012471,20.864354,0.012727,-0.007778,4.025542,0.011246,-0.080178,0.07969,0.159867,0.000408,0.020024,0.000401,3.505222,0.02458,0.000224,-4239.778529,0.000003,-0.03698,4.959176,-0.015153,0.032138,0.10023,0.06086,0.152976,-0.008223,0.01488,Met-Mar
0.000005,0,0.001275,0.017715,0.03571,0.035602,3.714442,0.043755,-0.029935,4.993226,0.055556,-0.262864,0.246595,0.509459,0.002277,0.047624,0.002268,4.150655,0.058486,-0.000066,68.472323,0,6.327045,4.041569,-0.097381,0.075068,0.070094,0.130399,0.300953,0.280981,0.034549,Araba
0.000013,0.000038,0.002759,0.018435,0.05253,0.052444,20.348315,0.043654,0.017702,12.858002,0.047486,-0.526875,0.46338,0.990255,0.003846,0.061918,0.003834,11.382612,0.057077,-0.003052,-20.424611,0.000233,0.039931,27.781348,0.609972,0.091291,0.984743,0.87125,1.49555,-0.021965,0.098753,Araba
0.000001,0.000001,0.000223,0.005971,0.014947,0.01491,25.751528,0.014504,0.018534,4.378804,0.025397,-0.112014,0.13323,0.245244,0.000123,0.011087,0.000123,14.469137,0.012677,-0.000304,-43.676049,0.000078,-0.130428,11.050592,0.040566,0.041895,0.238673,0.110264,0.347668,0.023171,0.012088,Met-Mar
0.000016,0.000008,0.000741,0.01204,0.027213,0.027214,6.762726,0.029255,0.003161,6.300235,0.053729,-0.18317,0.132288,0.315458,0.0006,0.0245,0.0006,6.644045,0.027446,0.001774,189.867483,0.00009,0.111651,7.013279,0.271061,0.122554,0.24178,0.21655,0.368751,0.209961,0.031825,Oto-Mbus
0.000014,0.000004,0.000809,0.015018,0.028444,0.028425,3.113349,0.037384,0.034315,3.12091,0.038082,-0.190673,0.186562,0.377235,0.002253,0.047474,0.002254,3.077216,0.064204,0.001794,24.880184,0.000004,0.004984,3.505136,0.108244,0.065294,0.048014,0.117627,0.206392,0.212384,0.022753,Araba
0.000001,0,0.000138,0.005547,0.01176,0.011755,3.792912,0.014144,-0.001498,3.897717,0.010058,-0.080657,0.146196,0.226853,0.000532,0.02294,0.000526,3.917834,0.027373,-0.000638,-19.071396,0.000002,-0.013573,4.385885,-0.163934,0.033758,0.111819,0.101898,0.139607,-0.011294,0.011609,Met-Mar
0.000003,0.000011,0.000492,0.00595,0.022188,0.022183,11.627493,0.013807,0.012193,17.001733,0.011018,-0.144516,0.157009,0.301525,0.000232,0.01522,0.000232,14.330495,0.011128,0.000966,40.155619,0.000007,-0.013588,9.067188,0.318346,0.059366,0.183369,0.129179,0.292255,-0.009262,0.022257,Tramvay
0.000009,0.000084,0.000798,0.011951,0.028252,0.028256,6.067734,0.029592,0.037152,9.856864,0.050387,-0.174614,0.143119,0.317733,0.000636,0.025225,0.000636,6.746956,0.026706,0.000001,-248.925086,0.000005,4.952063,5.465451,0.162659,0.125304,0.219378,0.176735,0.325624,-0.012816,0.033047,Oto-Mbus
0.000063,0.000255,0.118299,0.173772,0.343946,0.343026,3.650997,0.420304,-0.099624,3.110677,0.715498,-2.24552,1.95563,4.20115,0.335999,0.579177,0.335446,3.234602,0.809808,-0.24032,-89.425677,0.000143,0.113983,4.445313,0.847254,1.482399,3.439536,1.58125,4.36603,-0.443204,0.605348,Yurume
0.000109,0.000152,0.114127,0.165727,0.337827,0.336407,3.850678,0.397359,-2.221006,3.038192,0.733927,-2.36795,2.15466,4.52261,0.343935,0.585634,0.342967,3.342221,0.821502,-0.164143,43.88034,0.000069,3.135258,4.751895,0.790213,1.477335,3.944016,2.21562,5.32882,1.083662,0.60058,Yurume
0.000035,0.000013,0.000295,0.00562,0.017183,0.017184,18.45127,0.012768,0.002785,9.175777,0.012568,-0.197382,0.278278,0.47566,0.000431,0.020749,0.000431,29.827687,0.013565,0.000433,22.512205,0.000004,-0.001045,16.3332,-0.032726,0.023089,0.195538,0.143384,0.333241,-0.014237,0.021751,Tramvay
0.000001,0,0.000262,0.003686,0.016183,0.016165,32.439984,0.008265,0.036768,10.174796,0.00649,-0.083326,0.085389,0.168715,0.000149,0.012088,0.000146,8.579008,0.009975,-0.001445,-5.600438,0,-0.043818,28.921378,-0.456594,0.015083,0.225829,0.164652,0.32208,0.030976,0.020777,Met-Mar
0.000004,0.000001,0.000181,0.006189,0.013457,0.013458,7.836849,0.015441,0.002888,4.662537,0.010938,-0.108311,0.080662,0.188973,0.000448,0.021011,0.000441,4.326288,0.025352,-0.000074,-165.403162,0.000001,0.013786,7.516752,-0.23044,0.033277,0.11855,0.104847,0.19475,0.002592,0.013884,Met-Mar
0.000001,0.000005,0.000163,0.005387,0.012752,0.012742,10.190288,0.013565,0.028183,4.117335,0.010045,-0.07814,0.080586,0.158726,0.00034,0.018364,0.000337,3.567473,0.022227,0.001511,5.094168,0.000008,0.041358,8.615611,0.204642,0.029774,0.121393,0.105924,0.202312,0.014001,0.019999,Met-Mar
0.000001,0.000043,0.000907,0.011324,0.030117,0.030104,6.342207,0.027494,0.013469,12.278703,0.029913,-0.207895,0.164198,0.372093,0.000961,0.03097,0.000959,7.301777,0.026959,0.000401,-24.448094,0.000036,-0.016843,7.016779,0.055142,0.084968,0.250702,0.232574,0.478783,-0.013441,0.034843,Oto-Mbus
0.000158,0.000164,0.141977,0.170486,0.376798,0.353903,4.165963,0.406935,0.486006,3.606241,0.655148,-2.04433,1.892,3.93633,0.301646,0.546578,0.298747,3.297024,0.733892,-0.300966,347.225994,0.003791,-0.748634,4.133382,0.797537,1.535172,3.36549,1.79372,4.384,1.507488,0.591245,Yurume
0.000029,0.000001,0.001292,0.013948,0.035944,0.035934,14.949759,0.032031,0.084962,7.360848,0.031707,-0.42936,0.476135,0.905495,0.002746,0.052407,0.002747,12.991671,0.043529,-0.000828,-13.97886,0.000025,0.251063,28.853994,0.638056,0.049099,0.556914,0.386045,0.769062,0.042802,0.08464,Oto-Mbus
0.000001,0.000004,0.000187,0.00457,0.013673,0.013593,37.278324,0.010134,-0.176586,17.860742,0.012484,-0.10854,0.093152,0.201692,0.000096,0.009822,0.000096,14.277095,0.009187,0.000526,532.209952,0.000017,0.004312,10.711446,0.545786,0.036038,0.291046,0.070626,0.401641,-0.002369,0.012197,Met-Mar
0.000002,0.000028,0.000164,0.004671,0.012808,0.012601,25.016351,0.010195,0.026896,17.534407,0.012586,-0.210692,0.130479,0.341171,0.000105,0.010258,0.000105,57.528164,0.008959,-0.000176,-69.952445,0.000018,0.018289,11.688352,0.09216,0.034286,0.289285,0.282235,0.483609,-0.00137,0.013487,Met-Mar
0.000001,0.000002,0.000194,0.005728,0.013911,0.013853,19.097802,0.014278,0.009116,6.517935,0.025192,-0.137981,0.119502,0.257483,0.000134,0.011584,0.000134,17.565174,0.013012,-0.00024,-59.806396,0.000005,0.055456,20.536811,-0.512805,0.041358,0.24132,0.113691,0.35429,0.011278,0.013073,Met-Mar
0,0.000001,0.000163,0.004563,0.01275,0.012729,16.460998,0.010408,-0.001463,5.923442,0.006763,-0.100396,0.099407,0.199803,0.000172,0.013048,0.00017,8.120145,0.01334,0.001246,6.947269,0,-0.004831,10.844696,0.061247,0.021106,0.092259,0.090956,0.166248,-0.001491,0.015367,Met-Mar
0.000002,0,0.000136,0.005224,0.011672,0.011671,9.304299,0.01301,-0.002684,4.199081,0.010022,-0.07814,0.146196,0.224336,0.000409,0.020078,0.000403,4.5042,0.023933,0.000733,11.106998,0.000008,-0.01797,5.277191,-0.000967,0.030791,0.111819,0.101898,0.198286,-0.018006,0.013439,Met-Mar
0.000002,0.000002,0.000135,0.003187,0.011636,0.011637,52.920142,0.007253,0.001959,8.653688,0.004815,-0.076065,0.089294,0.165359,0.000128,0.011059,0.000122,7.901439,0.009899,-0.000375,-38.905847,0.000002,0.004162,63.938257,1.009202,0.010335,0.426538,0.41931,0.723152,0.003772,0.023066,Met-Mar
0.00047,0.000049,0.115264,0.169872,0.339505,0.339313,3.702735,0.418423,-2.97586,3.087518,0.691746,-2.24899,1.84258,4.09157,0.336926,0.578696,0.334889,3.163085,0.825597,-0.274253,-221.535501,0.000233,-0.292775,4.325113,0.761881,1.475464,4.08494,1.62696,4.9787,-0.123942,0.59666,Yurume
0.000417,0.000204,0.121305,0.177708,0.348289,0.347564,3.65161,0.419057,0.238283,3.190459,0.713697,-2.22589,2.08777,4.31366,0.340123,0.582213,0.338972,3.149691,0.828131,-0.175984,70.009337,0.00025,-0.190373,4.489162,0.786933,1.501777,3.51024,1.74288,4.98567,-0.375172,0.604985,Yurume
0.000001,0,0.000249,0.003101,0.015778,0.015759,34.297826,0.006794,0.032459,11.497622,0.005405,-0.076428,0.131954,0.208382,0.000146,0.011874,0.000141,13.71389,0.007706,-0.000253,-52.462117,0,0.008895,29.752657,-0.4311,0.012575,0.225829,0.164652,0.32208,-0.000139,0.020273,Met-Mar
0.000003,0.000005,0.000166,0.004611,0.012884,0.012867,7.124254,0.010872,-0.01212,8.116229,0.014715,-0.159893,0.105642,0.265535,0.000402,0.019996,0.0004,7.752282,0.017632,0.000824,18.782386,0.00001,0.070523,20.346514,1.122031,0.022116,0.18081,0.116686,0.261065,0.040366,0.019167,Hafif_Rayli
0,0.000002,0.000142,0.005543,0.011929,0.011925,7.984986,0.01444,0.003055,4.548943,0.008445,-0.09197,0.132005,0.223975,0.000604,0.024393,0.000595,3.399698,0.030277,-0.000529,-21.121101,0.000002,0.025932,3.882723,-0.028251,0.037073,0.089882,0.076694,0.159299,0.012552,0.013188,Met-Mar
0.000072,0.000074,0.003595,0.020036,0.059959,0.05991,22.365969,0.04721,0.004948,19.191381,0.045471,-0.690266,0.535954,1.22622,0.00681,0.08253,0.006811,9.625649,0.069168,0.000738,444.289733,0.000118,-0.010449,14.382324,-0.485645,0.110478,0.836544,0.63082,1.463946,0.077665,0.066806,Oto-Mbus
0.000155,0.00065,0.113219,0.172493,0.33648,0.335242,3.544291,0.415613,0.505635,3.255434,0.719208,-2.14563,1.96014,4.10577,0.337619,0.580511,0.336993,3.33811,0.794282,-0.172999,784.068433,0.000415,0.800809,4.286029,0.800431,1.506064,3.889697,1.96594,4.89524,-1.658585,0.608508,Yurume
0.000001,0.000001,0.000159,0.005488,0.012623,0.012565,15.717425,0.013862,0.003169,4.151293,0.011176,-0.076837,0.069286,0.146123,0.000445,0.020942,0.000439,3.042694,0.026862,-0.000412,-19.844128,0.000004,0.015365,6.078731,-0.047379,0.032938,0.10023,0.101622,0.193738,0.003286,0.015049,Met-Mar
0.000112,0.000045,0.003304,0.02085,0.057481,0.057488,15.175748,0.048548,0.003416,26.542435,0.044475,-0.643736,0.645063,1.288799,0.006904,0.0831,0.006906,11.689111,0.070607,0.000675,56.845096,0.000019,-0.141072,24.881443,-0.056251,0.114521,0.561523,0.560358,1.040537,-0.011919,0.063907,Oto-Mbus
0.00005,0.000056,0.000863,0.012054,0.029376,0.029378,10.638532,0.029725,0.033333,6.671924,0.05327,-0.14568,0.115853,0.261533,0.000646,0.025413,0.000646,6.206157,0.02653,0.000968,166.098328,0.000178,0.040976,6.242001,0.042229,0.123336,0.194975,0.177087,0.326141,0.061204,0.032636,Oto-Mbus
0.000015,0.000002,0.00015,0.004433,0.01223,0.012123,18.6811,0.009988,0.08853,7.927771,0.01231,-0.082648,0.121157,0.203805,0.0001,0.010025,0.000101,15.277486,0.009393,-0.000264,-329.735558,0.000008,0.126431,9.478697,0.24333,0.035522,0.370433,0.363378,0.500283,-0.001168,0.013398,Met-Mar
0.000001,0.000001,0.000107,0.004378,0.010344,0.010345,13.696412,0.010745,0.001296,6.568259,0.008681,-0.111207,0.124379,0.235586,0.000304,0.017209,0.000296,9.05134,0.015024,-0.001304,-11.118669,0.000002,-0.001727,12.324133,0.083846,0.022561,0.100852,0.054976,0.141417,0.001386,0.014606,Met-Mar
0.000281,0.000179,0.11826,0.175846,0.343889,0.342754,3.521293,0.423141,-0.337723,3.297171,0.71063,-2.16571,1.79092,3.95663,0.337894,0.580485,0.336963,3.126138,0.825038,-0.171923,55.620719,0.000327,0.08676,4.403468,0.827672,1.531373,3.175851,1.68213,4.66424,-0.123488,0.608949,Yurume
0.000007,0.000028,0.000295,0.005717,0.017164,0.017165,15.177784,0.013227,-0.004575,15.762079,0.013058,-0.164973,0.223462,0.388435,0.000454,0.021303,0.000454,18.333343,0.014671,0.000785,17.00525,0.000003,0.002794,21.230947,-0.728633,0.023427,0.197028,0.197766,0.339502,-0.003668,0.022975,Tramvay
0,0.000012,0.000829,0.012146,0.028801,0.028803,7.424453,0.029919,0.237795,7.067159,0.051373,-0.235799,0.218063,0.453862,0.000698,0.02643,0.000699,8.770968,0.026756,0.000539,-260.364002,0.00004,-0.686636,5.626975,0.125712,0.123026,0.258353,0.263174,0.387162,0.027284,0.033013,Oto-Mbus
0.000075,0.000038,0.002541,0.018229,0.050409,0.050407,8.92129,0.043984,-0.187702,15.694638,0.048641,-0.481596,0.513917,0.995513,0.003708,0.06088,0.003706,10.546216,0.056056,-0.001877,-26.349777,0.000007,0.14746,13.78273,-0.013427,0.096873,0.914917,0.845757,1.610472,0.001424,0.105071,Araba
0.000023,0.000006,0.000206,0.005844,0.014336,0.014286,26.715836,0.014134,-0.015541,5.466263,0.025555,-0.117557,0.163037,0.280594,0.000139,0.011801,0.000139,25.739136,0.012345,0.000618,33.230066,0.000001,-0.054013,15.653503,-0.272859,0.041493,0.282184,0.27537,0.452266,0.011855,0.013148,Met-Mar
0.000004,0.000001,0.000495,0.006073,0.022241,0.022238,10.296183,0.013979,0.022526,11.586838,0.010679,-0.199246,0.13055,0.329796,0.000271,0.016473,0.000271,19.166692,0.011097,0.0009,-265.66368,0.000058,0.091733,10.911238,0.520236,0.058745,0.153714,0.123812,0.270383,0.033081,0.021988,Tramvay
0.000003,0.000005,0.000929,0.011179,0.030476,0.030437,6.529509,0.027236,-0.000175,12.100215,0.028447,-0.219293,0.16408,0.383373,0.00095,0.030774,0.000947,6.847209,0.02738,-0.000255,-68.446661,0.000114,0.027385,7.453927,-0.078492,0.087095,0.205495,0.183363,0.372182,-0.012153,0.034757,Oto-Mbus
0.000007,0.000001,0.000147,0.003363,0.012104,0.012104,71.800919,0.007819,0.007926,10.239861,0.004681,-0.185928,0.064111,0.250039,0.000145,0.011756,0.000138,31.692942,0.009947,-0.000398,-22.423079,0.000003,0.002057,135.39566,2.601227,0.010367,0.799938,0.770241,1.235622,0.004365,0.03131,Met-Mar
0.000011,0.000001,0.000296,0.007017,0.017209,0.017164,5.233771,0.016793,0.36755,6.003657,0.031969,-0.103662,0.100299,0.203961,0.000239,0.015458,0.000239,8.143572,0.01466,0.000719,33.748155,0.000008,0.014519,6.591812,0.100264,0.044064,0.125011,0.084164,0.189518,-0.007869,0.015925,Hafif_Rayli
0.000016,0.000012,0.000476,0.005814,0.021815,0.021811,11.579405,0.013199,-0.00738,13.66228,0.01054,-0.212258,0.156354,0.368612,0.00025,0.015823,0.00025,23.827554,0.011303,0.000909,-111.813069,0.000021,0.010207,15.793447,0.636405,0.057381,0.204488,0.175955,0.332806,-0.017255,0.022692,Tramvay
0.000011,0.000006,0.000169,0.005677,0.012987,0.012897,14.898186,0.013872,0.029457,3.915642,0.025428,-0.212007,0.068427,0.280434,0.000119,0.010921,0.000119,40.228478,0.012383,0.000581,40.293479,0.000031,0.044355,12.254071,0.082053,0.041512,0.238152,0.199185,0.442662,0.003696,0.012397,Met-Mar
0.000063,0.000002,0.004042,0.025167,0.063576,0.063576,10.045997,0.059451,0.028905,6.260402,0.076378,-1.2816,0.372429,1.654029,0.004623,0.067998,0.004624,66.519026,0.058954,-0.002706,-114.298088,0.000066,-1.281838,20.625132,-0.846726,0.111901,0.942977,0.792171,1.78932,-0.022752,0.098232,Araba
0.000017,0.000007,0.000152,0.00443,0.012317,0.012119,20.511845,0.009783,-0.021774,9.022942,0.012435,-0.082973,0.116065,0.199038,0.000105,0.010224,0.000105,17.99347,0.009139,0.000792,40.171595,0.00002,0.044398,10.808685,0.013024,0.036785,0.395051,0.188413,0.59571,0.004735,0.014492,Met-Mar
0.000263,0.000531,0.145316,0.178158,0.381204,0.355147,3.961621,0.430246,-0.77498,3.572425,0.654477,-2.12212,2.15756,4.27968,0.295594,0.540769,0.292431,3.192813,0.737322,-0.374693,-34.466048,0.000251,2.403566,3.872274,0.720281,1.541309,3.09234,1.79655,4.30826,0.108954,0.598498,Yurume
0.000001,0.000015,0.000297,0.007068,0.017239,0.017167,4.827266,0.016678,0.063253,5.619169,0.03243,-0.101976,0.08227,0.184246,0.000245,0.015656,0.000245,6.451294,0.015637,0.000053,-40.409937,0.000005,0.030823,5.24481,0.113319,0.044182,0.108483,0.080423,0.169053,-0.009792,0.016435,Hafif_Rayli
0.000011,0.000001,0.000762,0.01181,0.027605,0.027607,6.629007,0.029419,0.042481,7.362265,0.0536,-0.189135,0.132463,0.321598,0.000637,0.025235,0.000637,6.512704,0.02731,0.001401,43.705399,0.000046,0.16774,6.234094,0.012059,0.117416,0.244857,0.240758,0.407137,-0.01135,0.032266,Oto-Mbus
0.00001,0.000018,0.000147,0.004563,0.012108,0.011949,16.407947,0.009998,0.001744,6.740293,0.0126,-0.121823,0.074986,0.196809,0.000106,0.010288,0.000106,17.609791,0.009342,-0.00035,-26.661617,0.000023,0.016447,12.943033,0.049717,0.037094,0.236897,0.21961,0.465752,-0.001612,0.012771,Met-Mar
0.000097,0.000028,0.003852,0.024734,0.062066,0.062064,8.862543,0.059267,-0.081865,5.486782,0.072035,-0.581707,0.635527,1.217234,0.003869,0.062195,0.003868,12.645552,0.061767,-0.000626,-135.493574,0.000101,0.018713,65.034818,-0.538412,0.106827,1.949723,1.8952,3.71375,-0.016707,0.113743,Araba
0.000015,0.000003,0.000766,0.012197,0.027669,0.02766,5.7285,0.029796,0.121266,8.002517,0.051683,-0.149719,0.151601,0.30132,0.000589,0.02428,0.00059,6.30577,0.025757,0.000282,207.138949,0.000013,0.071544,5.843391,0.227479,0.123468,0.18211,0.163816,0.308881,0.006973,0.030683,Oto-Mbus
0.000001,0.000005,0.000297,0.007297,0.017246,0.017155,4.670633,0.017325,0.032428,6.297058,0.032425,-0.101976,0.085418,0.187394,0.000241,0.015531,0.000241,6.669959,0.015731,0.000131,-135.720871,0.000005,0.025736,7.374015,0.331836,0.044091,0.108483,0.080423,0.169053,-0.013283,0.016194,Hafif_Rayli
0.000006,0.000005,0.000164,0.004609,0.012801,0.012703,19.170272,0.010168,0.012093,12.803667,0.012699,-0.06558,0.093559,0.15914,0.000099,0.009935,0.000099,11.686584,0.009324,-0.000235,-40.009033,0.000008,0.042024,10.102466,0.697159,0.0361,0.271284,0.067608,0.343252,-0.002022,0.01263,Met-Mar
0.000001,0.000007,0.001056,0.016739,0.032501,0.032476,3.192001,0.042846,-0.017814,3.449622,0.039821,-0.190673,0.208137,0.39881,0.002134,0.04594,0.002111,3.682327,0.058304,-0.000721,-74.481802,0.000006,0.009559,4.779915,0.289619,0.064449,0.060402,0.117627,0.213816,0.007182,0.024381,Araba
0.000002,0,0.000304,0.00706,0.017426,0.017398,4.873543,0.017652,0.020101,6.50585,0.032331,-0.100847,0.086944,0.187791,0.000239,0.015449,0.000239,7.126398,0.015405,0.000275,67.174741,0.000003,0.053141,6.071192,0.238235,0.042805,0.098793,0.079758,0.161524,0.001876,0.015915,Hafif_Rayli
0.000008,0.000002,0.000153,0.003227,0.012362,0.012362,61.279477,0.007446,0.000237,11.863705,0.004876,-0.076065,0.089265,0.16533,0.00013,0.011096,0.000123,8.21948,0.009654,-0.000363,-27.133315,0.000002,0.010891,349.260299,10.29907,0.009934,1.280374,0.481096,1.791986,-0.004232,0.031636,Met-Mar
0.000012,0.000013,0.000315,0.007337,0.017748,0.017721,4.85209,0.018052,0.031337,6.049845,0.033793,-0.093586,0.088244,0.18183,0.000226,0.015028,0.000226,6.374883,0.014678,0.000868,28.93014,0.000004,-0.048228,4.92704,0.008919,0.044572,0.133696,0.079708,0.169121,0.00164,0.016251,Hafif_Rayli
0.000014,0.00001,0.00393,0.020821,0.062692,0.062694,16.330756,0.048986,0.001988,19.334442,0.042551,-0.688348,0.733313,1.421661,0.00716,0.084626,0.007162,11.142351,0.070751,0.001935,43.78067,0.000082,-0.023857,24.597988,-0.853148,0.111711,0.57164,0.571245,1.089222,-0.090956,0.065989,Oto-Mbus
0.00015,0.000502,0.140922,0.171985,0.375396,0.352997,4.228731,0.418397,-0.101908,3.50152,0.66523,-2.10632,1.79179,3.89811,0.298553,0.545349,0.297406,3.144569,0.745538,-0.205081,46.407336,0.001625,-1.323533,4.074548,0.822695,1.593204,3.08753,2.0512,4.93572,-3.885595,0.604331,Yurume
0.000001,0.000006,0.000185,0.004546,0.01362,0.013541,60.550033,0.010145,0.031792,10.010023,0.013142,-0.195423,0.091515,0.286938,0.000108,0.010392,0.000108,52.670898,0.009218,0.00053,420.38737,0.000022,0.027115,11.43505,0.157688,0.036579,0.148406,0.066786,0.208797,-0.003337,0.01118,Met-Mar
0,0.000004,0.000123,0.003287,0.011077,0.011079,67.583536,0.007808,-0.003533,22.8845,0.004794,-0.117184,0.11652,0.233704,0.00013,0.011133,0.000124,13.908095,0.009847,-0.000374,-27.783033,0.000007,0.000477,715.082592,14.918901,0.010428,1.559544,0.771365,2.345195,0.007811,0.039605,Met-Mar
0.000158,0.000207,0.141542,0.168435,0.376221,0.351967,4.137164,0.416271,1.93783,3.603679,0.645694,-1.93614,1.91267,3.84881,0.303095,0.5484,0.300742,3.262144,0.732639,-0.351847,-176.641513,0.002385,-0.914041,4.034403,0.771835,1.553413,3.112455,1.71832,4.3086,-0.036019,0.600165,Yurume
0.000001,0.000043,0.000478,0.005855,0.021852,0.021824,9.656845,0.013574,-0.006399,30.555586,0.010588,-0.350359,0.155323,0.505682,0.000256,0.016005,0.000256,67.928069,0.010944,0.000371,-733.307696,0.00002,0.013251,19.935059,0.733847,0.060066,0.199776,0.203594,0.357399,-0.002511,0.021842,Tramvay
0.000024,0.000012,0.00093,0.011252,0.030498,0.030451,6.641368,0.027586,5.664555,16.332803,0.02836,-0.188263,0.164058,0.352321,0.000955,0.030876,0.000953,7.02103,0.02563,0.00009,141.048087,0.000033,-0.047263,6.894373,0.028977,0.083198,0.270162,0.228533,0.48896,0.003081,0.034541,Oto-Mbus
0.000456,0.001747,0.115779,0.17145,0.340263,0.339106,3.57748,0.413536,0.279454,3.08711,0.721837,-2.23973,1.95199,4.19172,0.337132,0.580562,0.337052,3.410507,0.811986,-0.226737,121.472666,0.000221,-1.624803,4.285932,0.795985,1.487528,3.531079,2.16218,5.03125,0.018422,0.615085,Yurume
0.000004,0.000009,0.000169,0.00482,0.013018,0.01302,7.749422,0.011198,-0.002029,8.916649,0.01482,-0.176485,0.15073,0.327215,0.000437,0.020861,0.000435,10.49364,0.017854,0.001049,10.509071,0.000001,0.007167,44.407468,-1.283235,0.021914,0.192551,0.181613,0.355939,-0.021257,0.019372,Hafif_Rayli
0.000097,0.000028,0.003802,0.024698,0.061659,0.061633,8.434262,0.059137,0.052454,5.762392,0.073487,-0.600298,0.552283,1.152581,0.00381,0.06171,0.003808,11.094811,0.06191,-0.001366,-58.193461,0.000059,0.052092,58.329213,-1.527018,0.105704,1.949723,1.8952,3.26312,-0.073909,0.112773,Araba
0.000076,0.000175,0.146153,0.17117,0.3823,0.360075,4.172032,0.410712,0.411486,3.34731,0.673213,-2.74052,1.8305,4.57102,0.301533,0.547318,0.299557,3.226534,0.748386,-0.389808,-25.986326,0.000699,0.237134,4.02661,0.740306,1.546826,3.273556,1.76383,4.69512,1.978181,0.609764,Yurume
0.000003,0.000001,0.00016,0.004519,0.012662,0.012659,6.664261,0.010688,-0.001195,6.380045,0.015268,-0.105387,0.136254,0.241641,0.000404,0.020043,0.000402,6.763524,0.017266,0.000736,32.988339,0.000003,0.024137,39.142958,-2.048484,0.022694,0.172974,0.16493,0.304047,-0.010717,0.019061,Hafif_Rayli
0.000052,0,0.004123,0.024422,0.064211,0.064162,9.949494,0.058239,-0.017607,6.146594,0.072412,-0.525916,0.414165,0.940081,0.003668,0.060566,0.003668,10.233396,0.059846,-0.001939,-114.095096,0.000116,0.010161,178.298479,5.54276,0.104535,1.807883,0.775627,2.596687,0.234904,0.11081,Araba
0.000004,0.000022,0.000305,0.005769,0.017454,0.017456,16.10224,0.013925,-0.014742,10.537676,0.012482,-0.16288,0.178887,0.341767,0.00041,0.02025,0.00041,14.954189,0.013682,0.000641,16.043788,0,0.004431,15.701407,-0.800214,0.022539,0.224318,0.221889,0.350783,-0.003282,0.022948,Tramvay
0.00004,0.000064,0.000864,0.010997,0.029397,0.029314,7.041553,0.026834,0.02004,21.632092,0.028301,-0.281053,0.175396,0.456449,0.000981,0.031267,0.000978,8.749764,0.027142,-0.001217,-30.290189,0.000075,0.137987,7.91661,0.154367,0.082883,0.271759,0.219941,0.483104,-0.013898,0.033309,Oto-Mbus
